t_s,VSYS_V,VDISP_V,I_discharge_A
1.061164e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.061354e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.061544e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.061734e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.061924e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.062114e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.062304e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.062494e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.062684e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.062874e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.063064e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.063254e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.063444e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.063634e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.063824e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.064014e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.064204e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.064394e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.064584e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.064774e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.064964e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.065154e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.065344e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.065534e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.065724e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.065914e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.066104e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.066294e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.066484e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.066674e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.066864e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.067054e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.067244e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.067434e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.067624e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.067814e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.068004e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.068194e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.068384e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.068574e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.068764e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.068954e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.069144e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.069334e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.069524e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.069714e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.069904e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.070094e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.070284e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.070474e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.070664e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.070854e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.071044e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.071234e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.071424e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.071614e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.071804e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.071994e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.072184e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.072374e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.072564e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.072754e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.072944e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.073134e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.073324e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.073514e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.073704e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.073894e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.074084e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.074274e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.074464e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.074654e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.074844e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.075034e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.075224e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.075414e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.075604e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.075794e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.075984e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.076174e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.076364e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.076554e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.076744e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.076934e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.077124e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.077314e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.077504e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.077694e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.077884e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.078074e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.078264e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.078454e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.078644e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.078834e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.079024e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.079214e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.079404e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.079594e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.079784e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.079974e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.080164e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.080354e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.080544e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.080734e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.080924e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.081114e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.081304e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.081494e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.081684e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.081874e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.082064e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.082254e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.082444e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.082634e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.082824e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.083014e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.083204e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.083394e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.083584e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.083774e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.083964e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.084154e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.084344e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.084534e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.084724e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.084914e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.085104e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.085294e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.085484e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.085674e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.085864e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.086054e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.086244e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.086434e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.086624e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.086814e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.087004e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.087194e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.087384e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.087574e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.087764e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.087954e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.088144e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.088334e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.088524e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.088714e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.088904e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.089094e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.089284e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.089474e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.089664e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.089854e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.090044e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.090234e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.090424e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.090614e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.090804e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.090994e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.091184e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.091374e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.091564e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.091754e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.091944e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.092134e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.092324e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.092514e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.092704e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.092894e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.093084e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.093274e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.093464e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.093654e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.093844e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.094034e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.094224e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.094414e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.094604e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.094794e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.094984e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.095174e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.095364e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.095554e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.095744e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.095934e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.096124e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.096314e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.096504e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.096694e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.096884e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.097074e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.097264e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.097454e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.097644e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.097834e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.098024e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.098214e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.098404e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.098594e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.098784e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.098974e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.099164e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.099354e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.099544e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.099734e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.099924e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.100114e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.100304e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.100494e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.100684e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.100874e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.101064e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.101254e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.101444e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.101634e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.101824e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.102014e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.102204e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.102394e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.102584e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.102774e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.102964e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.103154e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.103344e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.103534e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.103724e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.103914e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.104104e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.104294e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.104484e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.104674e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.104864e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.105054e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.105244e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.105434e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.105624e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.105814e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.106004e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.106194e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.106384e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.106574e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.106764e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.106954e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.107144e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.107334e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.107524e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.107714e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.107904e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.108094e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.108284e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.108474e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.108664e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.108854e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.109044e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.109234e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.109424e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.109614e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.109804e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.109994e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.110184e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.110374e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.110564e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.110754e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.110944e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.111134e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.111324e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.111514e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.111704e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.111894e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.112084e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.112274e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.112464e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.112654e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.112844e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.113034e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.113224e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.113414e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.113604e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.113794e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.113984e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.114174e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.114364e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.114554e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.114744e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.114934e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.115124e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.115314e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.115504e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.115694e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.115884e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.116074e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.116264e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.116454e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.116644e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.116834e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.117024e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.117214e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.117404e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.117594e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.117784e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.117974e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.118164e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.118354e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.118544e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.118734e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.118924e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.119114e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.119304e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.119494e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.119684e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.119874e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.120064e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.120254e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.120444e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.120634e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.120824e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.121014e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.121204e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.121394e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.121584e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.121774e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.121964e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.122154e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.122344e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.122534e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.122724e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.122914e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.123104e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.123294e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.123484e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.123674e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.123864e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.124054e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.124244e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.124434e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.124624e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.124814e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.125004e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.125194e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.125384e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.125574e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.125764e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.125954e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.126144e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.126334e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.126524e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.126714e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.126904e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.127094e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.127284e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.127474e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.127664e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.127854e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.128044e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.128234e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.128424e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.128614e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.128804e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.128994e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.129184e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.129374e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.129564e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.129754e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.129944e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.130134e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.130324e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.130514e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.130704e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.130894e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.131084e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.131274e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.131464e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.131654e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.131844e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.132034e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.132224e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.132414e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.132604e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.132794e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.132984e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.133174e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.133364e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.133554e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.133744e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.133934e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.134124e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.134314e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.134504e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.134694e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.134884e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.135074e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.135264e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.135454e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.135644e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.135834e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.136024e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.136214e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.136404e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.136594e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.136784e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.136974e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.137164e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.137354e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.137544e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.137734e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.137924e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.138114e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.138304e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.138494e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.138684e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.138874e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.139064e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.139254e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.139444e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.139634e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.139824e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.140014e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.140204e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.140394e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.140584e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.140774e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.140964e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.141154e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.141344e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.141534e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.141724e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.141914e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.142104e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.142294e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.142484e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.142674e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.142864e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.143054e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.143244e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.143434e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.143624e+02,3.799999e+00,1.444000e-09,1.500000e-05
1.143814e+02,3.799999e+00,1.444000e-09,1.500000e-05
